1542,"Perniciaro",1,
1543,"Pilla",1,
1544,"Germani",1,
1547,"Di Marzo",1,
1548,"Pullano",1,
1550,"Lentini",1,
1551,"Del Favero",1,
1552,"Draghi",1,
1553,"Mainini",1,
1554,"Bellone",1,
1555,"Lusco",1,
1556,"Tonti",1,
1557,"Carlozzi",1,
1558,"Curro",1,
1559,"Varrone",1,
1560,"Sapone",1,
1561,"Gamma",1,
1562,"Lonero",1,
1563,"Nesci",1,
1805,"Yelizarov",6,
1806,"Kuklin",6,
1807,"Yozhin",6,
1808,"Zhirenkov",6,
1809,"Dubinkin",6,
1810,"Rogozin",6,
1811,"Lagoshin",6,
1812,"Toropov",6,
1813,"Starodubov",6,
1814,"Sharshin",6,
1815,"Filenkov",6,
1816,"Roshchin",6,
1817,"Mukhin",6,
1818,"Portnov",6,
1819,"Osminin",6,
1820,"Cherkashin",6,
1821,"Rybakov",6,
1822,"Kollerov",6,
1823,"Biryukov",6,
1824,"Shursha",6,
1825,"Kasyanenko",6,
1826,"Shchavlev",6,
1827,"Tsimmerman",6,
1828,"Bok",6,
1829,"Pelyovin",6,
1830,"Engalychev",6,
1831,"Bolotnikov",6,
1832,"Fomichyov",6,
1833,"Khabalov",6,
1834,"Krayevsky",6,
1835,"Konnikov",6,
1836,"Lyovkin",6,
1837,"Savvatimov",6,
1838,"Azhikelyamov",6,
1839,"Chuchanov",6,
1840,"Ivashov",6,
1841,"Seryogin",6,
1842,"Belousov",6,
1843,"Suprunov",6,
1845,"Khanipov",6,
1846,"Solomonov",6,
1847,"Butusov",6,
1848,"Dubrovsky",6,
1849,"Tabakov",6,
1850,"Koshechkin",6,
1851,"Olkhovsky",6,
1852,"Karchagin",6,
1853,"Smeshnoy",6,
1854,"Zhzhyonov",6,
1855,"Mager",6,
1856,"Markov",6,
1857,"Yevstigneyev",6,
1858,"Barentsev",6,
1859,"Shchepkin",6,
1860,"Lomtev",6,
1861,"Glagolev",6,
1862,"Kharzin",6,
1863,"Ulyashin",6,
1864,"Koshkin",6,
1865,"Afanasyev",6,
1866,"Izhutin",6,
1867,"Brezhnev",6,
1868,"Medvedkov",6,
1869,"Perekhvatkin",6,
1870,"Ilkun",6,
1871,"Lisitsyn",6,
1872,"Chukchov",6,
1873,"Levkin",6,
1874,"Zykov",6,
1875,"Mikhalitsyn",6,
1876,"Sobakov",6,
1877,"Bespalov",6,
1878,"Greshnev",6,
1879,"Markin",6,
1880,"Tataurov",6,
1881,"Mosin",6,
1882,"Polovtsev",6,
1883,"Lachinov",6,
1884,"Fedin",6,
1885,"Legkodimov",6,
1886,"Bobr",6,
1887,"Filippov",6,
1888,"Lisov",6,
1889,"Polunin",6,
1890,"Vavilov",6,
1891,"Batishchev",6,
1892,"Ismaylov",6,
1893,"Tychkin",6,
1894,"Kozyrev",6,
1895,"Rafikov",6,
1896,"Dumanovsky",6,
1897,"Timoshenko",6,
1898,"Nikitin",6,
1900,"Zotov",6,
1901,"Zakrevsky",6,
1902,"Krutikov",6,
1903,"Rezansov",6,
1904,"Pishchalnikov",6,
1905,"Azhishchenkov",6,
1906,"Glazkov",6,
1907,"Tsarsko",6,
1908,"Yamskikh",6,
1909,"Kalganov",6,
1910,"Yumatov",6,
1911,"Bortnik",6,
1912,"Klimov",6,
1913,"Gorokhov",6,
1914,"Artemyev",6,
1915,"Zakharin",6,
1916,"Yerofeyev",6,
1917,"Kurakin",6,
1918,"Belorusov",6,
1919,"Koryavov",6,
1920,"Platonov",6,
1921,"Shepkin",6,
1922,"Yevtushenkov",6,
1923,"Vagin",6,
1924,"Shmakov",6,
1925,"Plemyannikov",6,
1927,"Kornev",6,
1928,"Siyanov",6,
1929,"Zverev",6,
1930,"Shurupov",6,
1931,"Yeleshev",6,
1932,"Yasneyev",6,
1933,"Beliberdiyev",6,
1934,"Bukov",6,
1935,"Kanadin",6,
1937,"Uglov",6,
1938,"Zefirov",6,
1939,"Sayankin",6,
1941,"Komzin",6,
1942,"Kondyurin",6,
1943,"Kachusov",6,
1944,"Voronov",6,
1945,"Ryabkin",6,
1946,"Pichugin",6,
1947,"Sidorov",6,
1949,"Putinov",6,
1950,"Yudashkin",6,
1952,"Somov",6,
1953,"Burov",6,
1954,"Tsyrinsky",6,
1955,"Blatov",6,
1956,"Guslyakov",6,
1957,"Katin",6,
1958,"Entin",6,
1959,"Yurenev",6,
1960,"Ilyin",6,
1961,"Nikolayev",6,
1962,"Slobozhanin",6,
1963,"Savinkov",6,
1964,"Buturovich",6,
1965,"Golovin",6,
1966,"Ryabtsev",6,
1967,"Belomestov",6,
1968,"Chigrakov",6,
1969,"Gorokhin",6,
1970,"Ryzhikov",6,
1971,"Safiyulin",6,
1973,"Marin",6,
1974,"Yunkin",6,
1976,"Zhivenkov",6,
1977,"Glebov",6,
1978,"Osinov",6,
1979,"Gorev",6,
1981,"Grinin",6,
1982,"Yerkulayev",6,
1983,"Lilov",6,
1984,"Pyzhalov",6,
1986,"Khrushchyov",6,
1987,"Dubinin",6,
1988,"Grushanin",6,
1990,"Ryakhin",6,
1991,"Maksudov",6,
1992,"Sechenov",6,
1993,"Dyatlov",6,
1994,"Podshivalov",6,
1995,"Tikhokhod",6,
1996,"Say",6,
1997,"Selidov",6,
1998,"Losevsky",6,
1999,"Vikashev",6,
2000,"Arefyev",6,
2002,"Zolin",6,
2003,"Chaykovsky",6,
2004,"Kiryanov",6,
2005,"Sokolov",6,
2007,"Ibragimov",6,
2008,"Salko",6,
2009,"Esmond",6,
2011,"Post",6,
2012,"Yushkov",6,
2013,"Abakumov",6,
2014,"Kortnev",6,
2015,"Solodskikh",6,
2016,"Shashlov",6,
2017,"Kovalevsky",6,
2019,"Statnik",6,
2021,"Minkin",6,
2022,"Baburin",6,
2023,"Yenotov",6,
2024,"Zheglov",6,
2027,"Tredyakovsky",6,
2028,"Avdonin",6,
2029,"Chernakov",6,
2030,"Bagrov",6,
2032,"Tabernakulov",6,
2034,"Sutulin",6,
2035,"Tsyzyrev",6,
2036,"Noskov",6,
2038,"Tsekhanovetsky",6,
2039,"Krayev",6,
2040,"Zhirov",6,
2041,"Naumov",6,
2042,"Baryshev",6,
2043,"Shikalov",6,
2044,"Shastin",6,
2045,"Ignatyev",6,
2046,"Sannikov",6,
2047,"Kulagin",6,
2048,"Shinsky",6,
2049,"Agapov",6,
2050,"Vetrov",6,
2051,"Khantsev",6,
2052,"Ivolgin",6,
2053,"Tankov",6,
2054,"Pervak",6,
2055,"Yukhantsev",6,
2056,"Uralets",6,
2057,"Zhutov",6,
2058,"Sarnychev",6,
2059,"Voronin",6,
2060,"Pechkin",6,
2061,"Krasnov",6,
2062,"Yemelyanov",6,
2063,"Shuvalov",6,
2065,"Tokmakov",6,
2066,"Lvov",6,
2067,"Kanadtsev",6,
2068,"Rudnikov",6,
2069,"Yankovsky",6,
2070,"Gruzdev",6,
2071,"Kuvayev",6,
2072,"Sharapov",6,
2073,"Selivanov",6,
2074,"Frantsev",6,
2075,"Sobolevsky",6,
2076,"Belevich",6,
2078,"Mokhov",6,
2079,"Tikhomirov",6,
2080,"Ruchkin",6,
2082,"Myagkov",6,
2083,"Kipriyanov",6,
2084,"Vitsin",6,
2085,"Korneyev",6,
2086,"Pozharsky",6,
2087,"Voloshin",6,
2088,"Sitnikov",6,
2089,"Perestoronin",6,
2090,"Shigin",6,
2092,"Cherkasov",6,
2093,"Mirnov",6,
2094,"Kochenkov",6,
2095,"Dementyev",6,
2096,"Golumbovsky",6,
2097,"Saprykin",6,
2098,"Pondyakov",6,
2099,"Turgenev",6,
2100,"Golovkin",6,
2102,"Zadornov",6,
2103,"Moiseyev",6,
2104,"Yakubovich",6,
2105,"Khalipov",6,
2106,"Yakovlev",6,
2107,"Shlykov",6,
2109,"Ilyukhin",6,
2110,"Merkulov",6,
2111,"Larin",6,
2112,"Shatalov",6,
2113,"Yanukovich",6,
2114,"Pronin",6,
2115,"Pechenikov",6,
2117,"Likhachyov",6,
2118,"Vyrypayev",6,
2119,"Vodoleyev",6,
2120,"Dvornikov",6,
2122,"Stepnov",6,
2123,"Yudachyov",6,
2124,"Ponikarov",6,
2125,"Kuklov",6,
2126,"Orlov",6,
2129,"Kutikov",6,
2130,"Kashnikov",6,
2133,"Sadykov",6,
2134,"Dykhovichny",6,
2135,"Chupalov",6,
2136,"Tikhvinsky",6,
2137,"Novokshonov",6,
2139,"Kruglov",6,
2140,"Tvardovsky",6,
2141,"Suchkov",6,
2142,"Tolstoy",6,
2143,"Zaytsev",6,
2144,"Shubin",6,
2146,"Khorkov",6,
2147,"Terekhov",6,
2148,"Andronikov",6,
2149,"Zhiglov",6,
2150,"Dubolazov",6,
2151,"Chazov",6,
2152,"Galiaskarov",6,
2153,"Ananyev",6,
2154,"Tryndin",6,
2155,"Ivanov",6,
2156,"Shchedrov",6,
2157,"Shirokov",6,
2158,"Korotkin",6,
2159,"Khabensky",6,
2160,"Mamonov",6,
2161,"Zimin",6,
2162,"Lukin",6,
2163,"Bulgakov",6,
2165,"Syanov",6,
2166,"Shchegolyayev",6,
2167,"Kudashov",6,
2168,"Agliullin",6,
2169,"Katayev",6,
2170,"Dyuzhenkov",6,
2172,"Essen",6,
2173,"Ostaltsev",6,
2175,"Chmykhov",6,
2176,"Ivchenko",6,
2177,"Filchenkov",6,
2178,"Antonov",6,
2179,"Pushkaryov",6,
2180,"Sigayev",6,
2182,"Zhigunov",6,
2183,"Inshov",6,
2184,"Panarin",6,
2185,"Emsky",6,
2187,"Knyazev",6,
2188,"Tupolev",6,
2189,"Aristarkhov",6,
2190,"Yumashev",6,
2191,"Krutov",6,
2192,"Sysoyev",6,
2193,"Zavyalov",6,
2194,"Yevseyev",6,
2195,"Pronichev",6,
2196,"Pashin",6,
2198,"Saytakhmetov",6,
2199,"Kozlov",6,
2200,"Bogomolov",6,
2201,"Zhvikov",6,
2202,"Khudyakov",6,
2204,"Dernov",6,
2205,"Mantorov",6,
2206,"Shabunin",6,
2207,"Parshin",6,
2208,"Kuznetsov",6,
2209,"Leskov",6,
2210,"Sabantsev",6,
2211,"Kovalyov",6,
2212,"Tatarinov",6,
2213,"Belikov",6,
2214,"Goncharov",6,
2216,"Shapiro",6,
2217,"Ponchikov",6,
2218,"Gavrilov",6,
2219,"Sabitov",6,
2221,"Remizov",6,
2224,"Aliyev",6,
2225,"Sagadeyev",6,
2226,"Chernobrovin",6,
2227,"Strelnikov",6,
2228,"Sobachkin",6,
2231,"Snegiryov",6,
2232,"Chapayev",6,
2235,"Marinkin",6,
2236,"Umsky",6,
2239,"Meledin",6,
2241,"Dostovalov",6,
2242,"Khamidullin",6,
2243,"Mikhalev",6,
2244,"Bezrukov",6,
2245,"Galerkin",6,
2248,"Dyomin",6,
2249,"Kursalin",6,
2250,"Tupitsyn",6,
2251,"Savasin",6,
2253,"Chebykin",6,
2254,"Kapylyushny",6,
2255,"Amelin",6,
2257,"Pshenichnikov",6,
2258,"Muravyov",6,
2260,"Chepurin",6,
2262,"Budnikov",6,
2263,"Runov",6,
2264,"Karzhov",6,
2265,"Kravchuk",6,
2268,"Suvorov",6,
2269,"Durov",6,
2271,"Eshman",6,
2274,"Beriya",6,
2277,"Kedrov",6,
2278,"Tipalov",6,
2279,"Malakhov",6,
2283,"Shcherbakov",6,
2284,"Timofeyev",6,
2285,"Ignatkovich",6,
2286,"Tyannikov",6,
2287,"Yenotin",6,
2288,"Lagutov",6,
2289,"Kabinov",6,
2290,"Shelagin",6,
2291,"Bogachyov",6,
2292,"Potyomkin",6,
2293,"Simonov",6,
2294,"Yeltsov",6,
2296,"Korenyov",6,
2297,"Ogurtsov",6,
2298,"Zimnyakov",6,
2299,"Yeryomin",6,
2300,"Lebedev",6,
2301,"Glukhov",6,
2302,"Pankiv",6,
2303,"Madulin",6,
2307,"Famusov",6,
2308,"Klimushin",6,
2309,"Manyakin",6,
2310,"Romanov",6,
2311,"Krasotkin",6,
2312,"Zhurov",6,
2313,"Obolensky",6,
2315,"Stegnov",6,
2317,"Tselikovsky",6,
2318,"Kopsov",6,
2319,"Suslyakov",6,
2320,"Snatkin",6,
2322,"Pudovkin",6,
2323,"Yashkin",6,
2324,"Churkin",6,
2326,"Ryabkov",6,
2327,"Pomelov",6,
2329,"Lyubov",6,
2330,"Kozakov",6,
2331,"Usov",6,
2333,"Bogolyubov",6,
2334,"Siyantsev",6,
2336,"Klepakk",6,
2337,"Senkin",6,
2338,"Belomestny",6,
2339,"Kalinin",6,
2340,"Uspensky",6,
2342,"Shvernik",6,
2343,"Astakhov",6,
2344,"Boldyrev",6,
2345,"Yerokhin",6,
2348,"Syukosev",6,
2349,"Budanov",6,
2352,"Anoshkin",6,
2353,"Vakhrushev",6,
2354,"Rumyantsev",6,
2355,"Ryndin",6,
2357,"Kharlamov",6,
2360,"Tarnovetsky",6,
2361,"Nekrasov",6,
2363,"Zavrazhin",6,
2364,"Dragomirov",6,
2365,"Yermolovo",6,
2366,"Pushnoy",6,
2367,"Zhernakov",6,
2370,"Lyzlov",6,
2371,"Osokin",6,
2372,"Rytin",6,
2374,"Putyatin",6,
2375,"Chesnokov",6,
2376,"Bunin",6,
2379,"Revyakin",6,
2380,"Simakin",6,
2381,"Fedoseyev",6,
2383,"Khmelnov",6,
2384,"Leshev",6,
2385,"Spanov",6,
2386,"Krupin",6,
2387,"Reznikov",6,
2390,"Samsonov",6,
2391,"Muratov",6,
2392,"Rybalkin",6,
2393,"Ulyanov",6,
2394,"Mitrofanov",6,
2395,"Golodyayev",6,
2396,"Goryunov",6,
2397,"Vorobyov",6,
2399,"Myshkin",6,
2400,"Beloglazov",6,
2401,"Dryagin",6,
2403,"Shurshalin",6,
2405,"Dolfi",1,
2406,"Marchionda",1,
2407,"Pizzitola",1,
2408,"Adriano",1,
2409,"Scime",1,
2410,"Bassani",1,
2411,"Baldassari",1,
2412,"Di Bona",1,
2413,"Tiso",1,
2415,"Bina",1,
2416,"Leombruno",1,
2417,"Aurigemma",1,
2418,"Caridi",1,
2419,"Don",1,
2420,"Dugo",1,
2421,"Iaccarino",1,
2422,"Marchione",1,
2423,"Ricciardi",1,
2424,"Orefice",1,
2425,"Magliozzi",1,
2426,"Zeoli",1,
2427,"Guagliardo",1,
2428,"Tosti",1,
2429,"Spedale",1,
2430,"Bagnoli",1,
2431,"Consigli",1,
2432,"Selvaggio",1,
2433,"Russo",1,
2434,"Cercone",1,
2435,"Bracco",1,
2436,"Corso",1,
2437,"Mattiello",1,
2438,"Derasmo",1,
2439,"Peduto",1,
2440,"Vaccarello",1,
2441,"Sileo",1,
2442,"Golini",1,
2445,"Amato",1,
2446,"Saggio",1,
2447,"Tarallo",1,
2448,"Verna",1,
2450,"Campanelli",1,
2452,"Coffaro",1,
2453,"Pascarelli",1,
2454,"Farina",1,
2456,"Ribaudo",1,
2457,"Vuolo",1,
2458,"Mastriano",1,
2459,"Casola",1,
2460,"Granelli",1,
2461,"De Fronzo",1,
2462,"Lariccia",1,
2463,"Manganaro",1,
2465,"Maturo",1,
2466,"Poletti",1,
2467,"Ercolano",1,
2468,"Valenti",1,
2469,"Tornatore",1,
2471,"Setaro",1,
2472,"Galanti",1,
2473,"Rosania",1,
2474,"Montello",1,
2476,"Geronimo",1,
2477,"Polsinelli",1,
2478,"Bisso",1,
2479,"Scarpaci",1,
2480,"Mendolia",1,
2481,"Bena",1,
2482,"Aurelio",1,
2483,"Salvini",1,
2484,"Salata",1,
2485,"Abate",1,
2487,"Saracco",1,
2488,"Cornelia",1,
2489,"Zampella",1,
2490,"Abruzzo",1,
2491,"Zella",1,
2492,"Aveni",1,
2493,"Cervi",1,
2494,"Bottiglieri",1,
2495,"Nuzzo",1,
2496,"Viele",1,
2497,"Lupoli",1,
2498,"Oddo",1,
2499,"Nespoli",1,
2500,"Signorile",1,
2501,"Forlini",1,
2502,"Azzarello",1,
2504,"Montagnino",1,
2506,"Frangione",1,
2507,"Querin",1,
2509,"Montella",1,
2510,"Tosto",1,
2512,"Sinacore",1,
2513,"Festa",1,
2514,"Morini",1,
2515,"Campanale",1,
2516,"Luchini",1,
2517,"Pardo",1,
2518,"Ardizzone",1,
2519,"Alvino",1,
2520,"Cirino",1,
2521,"Sardina",1,
2522,"Vigorito",1,
2523,"Di Mercurio",1,
2524,"Iosue",1,
2526,"Chirichella",1,
2527,"Cutillo",1,
2528,"Cosmo",1,
2529,"Masini",1,
2530,"Di Bartolomeo",1,
2532,"Ragno",1,
2534,"Bettini",1,
2535,"Nunziato",1,
2536,"Manza",1,
2537,"Ferraiolo",1,
2538,"Spatola",1,
2539,"Zino",1,
2541,"De Fabio",1,
2542,"Carro",1,
2543,"Centola",1,
2544,"Caro",1,
2545,"Magnan",1,
2547,"Mangiafico",1,
2548,"Castellucci",1,
2549,"Abbatiello",1,
2550,"Eramo",1,
2551,"Campitelli",1,
2552,"Dena",1,
2553,"Gizzi",1,
2555,"Munafo",1,
2556,"Lo Pilato",1,
2557,"Borruso",1,
2558,"Valeriano",1,
2559,"Anastasio",1,
2560,"Lauricella",1,
2561,"Aloisi",1,
2562,"Di Giorgio",1,
2563,"Mattaliano",1,
2564,"Del Re",1,
2565,"Leñero",2,
2566,"Angel Mínguez",2,
2568,"Rabellini",2,
2569,"Notario",2,
2570,"Ariza",2,
2571,"Cantero",2,
2572,"Miguel Fidalgo",2,
2573,"Jesus Sabaté",2,
2574,"Aisa",2,
2575,"Capitán",2,
2576,"Rabellino",2,
2577,"Riba",2,
2578,"Labrador",2,
2579,"Vergara",2,
2580,"Castillero",2,
2581,"Jiménez",2,
2582,"Pedrero",2,
2583,"Monedero",2,
2584,"Santolaria",2,
2585,"Balderas",2,
2587,"Benítez",2,
2589,"Mallén",2,
2590,"Fuster o Fusté",2,
2591,"Fonz",2,
2592,"Maria Anglés",2,
2593,"Monte",2,
2594,"Mesonero",2,
2595,"Vaca",2,
2596,"Carranza",2,
2597,"Llopis",2,
2598,"Sartori",2,
2599,"Moreno",2,
2601,"Ordóñez",2,
2602,"Biel",2,
2603,"Javier Valdueza",2,
2604,"Moliner",2,
2605,"Cardenal",2,
2606,"Herrero",2,
2607,"Carbonero",2,
2608,"Lagos",2,
2609,"Aragón",2,
2610,"Conejero",2,
2611,"Zamorano",2,
2612,"Tudela",2,
2613,"Álvarez",2,
2614,"Bermúdez",2,
2615,"Fernández",2,
2616,"Camarero",2,
2617,"Castejón",2,
2619,"Castañeda",2,
2620,"Abad",2,
2621,"Vaquero",2,
2622,"Herrera",2,
2624,"Alonso",2,
2625,"Cherro",2,
2626,"Hoyo",2,
2627,"Jose Villegas",2,
2628,"Piedrabuena",2,
2629,"Santander",2,
2630,"Jesus Vázquez",2,
2632,"Duque",2,
2633,"Zanhuesa",2,
2636,"Zaragoza",2,
2639,"Caballero",2,
2641,"Molinero",2,
2643,"Catalá",2,
2644,"Ferrandis",2,
2645,"Abarquero",2,
2646,"Bielsa",2,
2647,"Valverde",2,
2649,"Pérez",2,
2650,"Sacristán",2,
2652,"Carnicer",2,
2654,"Colina",2,
2658,"Carpintero Charpenti",2,
2661,"Angel Linares",2,
2662,"Valdovinos",2,
2663,"Ovejero",2,
2664,"Zapatero",2,
2667,"Rivera",2,
2668,"Padrón",2,
2669,"Francisco Padrón",2,
2670,"Sahagún",2,
2671,"Escudero",2,
2674,"López",2,
2676,"Villalba",2,
2678,"Villarreal",2,
2680,"Lago",2,
2681,"Ballester",2,
2682,"Albacete",2,
2683,"Pescador",2,
2685,"Saldaña",2,
2686,"Suárez",2,
2690,"Jose Laguna",2,
2692,"Luis Torrente",2,
2694,"Manuel Bacque",2,
2695,"Luis Soriano",2,
2697,"Yáñez",2,
2699,"Vázquez",2,
2700,"Valdueza",2,
2701,"Chistau",2,
2703,"Siurana",2,
2704,"de Herrera",2,
2706,"Toledano",2,
2707,"del Valle",2,
2708,"Halconero",2,
2709,"Ramos",2,
2710,"Tarragona",2,
2712,"Racionero",2,
2714,"Arroyo",2,
2715,"Batanero",2,
2718,"Catalán",2,
2720,"Nápoles",2,
2721,"Carpentier",2,
2723,"Orellana",2,
2724,"Ballesteros",2,
2725,"Ortiz",2,
2726,"Arriaga",2,
2727,"Peris",2,
2728,"Giménez",2,
2729,"Miguel Soriano",2,
2732,"Manuel Capitán",2,
2733,"Jose Cueva",2,
2735,"Contador",2,
2736,"Obrero",2,
2737,"Panadero",2,
2739,"Morata",2,
2740,"Sabater",2,
2743,"Pajarero",2,
2744,"Cubero",2,
2745,"Torres",2,
2750,"Soria",2,
2752,"Madrid",2,
2753,"Miguel Escribano",2,
2755,"Angel Riba",2,
2756,"Gallego",2,
2759,"España",2,
2760,"Alférez",2,
2761,"Rabadán",2,
2762,"Sevilla",2,
2766,"Angel Saldaña",2,
2767,"Borobia",2,
2768,"Corredor",2,
2769,"Carnicero",2,
2770,"Barbero",2,
2772,"Javier Molinero",2,
2773,"Villegas",2,
2775,"Cedillo",2,
2776,"Durán",2,
2777,"Cuéllar",2,
2778,"Soriano",2,
2780,"Guerrero",2,
2786,"Sambuesa",2,
2787,"Sangüesa",2,
2789,"Menéndez",2,
2792,"Salazar",2,
2795,"Jesus Orellana",2,
2798,"Pena",2,
2799,"Díez",2,
2801,"Gabasa",2,
2802,"Melero",2,
2807,"Ramírez",2,
2808,"Cueva",2,
2811,"Miguélez",2,
2813,"Carlos Criado",2,
2816,"Bescós",2,
2817,"Jurado",2,
2818,"Criado",2,
2825,"Sanhueza",2,
2826,"Cerecero",2,
2829,"Esparraguera",2,
2831,"Linares",2,
2832,"Díaz",2,
2834,"Acin",2,
2837,"Antonio Llopis",2,
2838,"Aragonés",2,
2844,"Antonio García",2,
2845,"Blázquez",2,
2853,"Biescas",2,
2855,"Vélez",2,
2856,"Valladares",2,
2857,"Ferrer",2,
2859,"Ayerbe",2,
2862,"Mínguez",2,
2863,"Ávila",2,
2866,"Morterero",2,
2868,"Anglés",2,
2869,"Javier Oñate",2,
2874,"Marqués",2,
2877,"Serrano",2,
2878,"Vargas",2,
2883,"Coronel",2,
2888,"Francisco Merino",2,
2889,"Coll",2,
2890,"Prado",2,
2892,"Jose Val",2,
2893,"Ferreiro",2,
2895,"Angel Abarquero",2,
2896,"Jesus Peralta",2,
2897,"Barceló",2,
2899,"Tejero",2,
2901,"Valderas",2,
2906,"Bolea",2,
2910,"Jesus Carnicer",2,
2914,"Miguel Bacque",2,
2915,"Carlos Valladares",2,
2916,"Merino",2,
2923,"Gómez",2,
2924,"Bailén",2,
2926,"Muñoz",2,
2930,"Miguel Cantero",2,
2933,"Ferrufino",2,
2937,"Fidalgo",2,
2942,"Maria Bailén",2,
2944,"Miguel Fernández",2,
2946,"Fraile",2,
2948,"Sabaté",2,
2956,"Jose López",2,
2958,"Avilés",2,
2959,"Briones",2,
2961,"Ravelino",2,
3075,"Hitzig",3,
3077,"Fährmann",3,
3078,"Ratzinger",3,
3080,"Funke",3,
3081,"Schubert",3,
3082,"Holz",3,
3083,"Friedemann",3,
3084,"Rühle",3,
3085,"Schierokauer",3,
3086,"Fleischman",3,
3087,"Taube",3,
3088,"Blatt",3,
3089,"Steinberger",3,
3090,"Spiess",3,
3091,"Leitgeb",3,
3092,"Wegscheider",3,
3093,"Sauerland",3,
3094,"Sundermann",3,
3095,"Horn",3,
3096,"Homburg",3,
3097,"Kraus",3,
3099,"Madelung",3,
3100,"Friedeberg",3,
3101,"Kirschenbaum",3,
3102,"Hauer",3,
3104,"Schoenauer",3,
3105,"Hauffe",3,
3106,"Corcilius",3,
3107,"Weideman",3,
3108,"Teller",3,
3109,"Schönherr",3,
3110,"Fichtner",3,
3113,"Hermann",3,
3114,"Höfle",3,
3115,"Wichterle",3,
3116,"Schellscheidt",3,
3117,"Schottenstein",3,
3118,"Scheuermann",3,
3119,"Francke",3,
3120,"Weigl",3,
3121,"Ackner",3,
3122,"Balmer",3,
3123,"Eibenschütz",3,
3124,"Gebhardt",3,
3125,"Spanner",3,
3126,"Destinn",3,
3127,"Höger",3,
3128,"Schmitt",3,
3129,"Van Houten",3,
3130,"Amsel",3,
3131,"Bäumler",3,
3132,"Carstens",3,
3133,"Seger",3,
3134,"Krakouer",3,
3137,"Rosin",3,
3138,"Loewe",3,
3139,"Steinhäuser",3,
3140,"Schmiedeberg",3,
3141,"Hauswald",3,
3142,"Metzinger",3,
3143,"Boeckmann",3,
3144,"Schindler",3,
3145,"Lexis",3,
3146,"Brugmann",3,
3147,"Lauer",3,
3148,"Niephaus",3,
3149,"Göring",3,
3150,"Riesch",3,
3151,"Dalman",3,
3152,"Schlick",3,
3153,"Hochberg",3,
3154,"Drossel",3,
3156,"Katz",3,
3157,"Waibel",3,
3158,"Springer",3,
3159,"Wieser",3,
3160,"Landauer",3,
3161,"Hattenberger",3,
3163,"Staebler",3,
3164,"Emmerich",3,
3166,"Thierse",3,
3167,"Gross",3,
3169,"Uebelhoer",3,
3170,"Preiss",3,
3171,"Dörflinger",3,
3172,"Morgentaler",3,
3173,"Ahrendt",3,
3174,"Hahn",3,
3175,"Strub",3,
3178,"Lischke",3,
3179,"Hackl",3,
3180,"Kant",3,
3181,"Schlamme",3,
3182,"Weinfeld",3,
3183,"Spindler",3,
3184,"Pruefer",3,
3185,"Cranz",3,
3186,"Bauer",3,
3187,"Scharff",3,
3188,"Hohenstein",3,
3189,"Schöner",3,
3191,"Kachel",3,
3194,"Göbel",3,
3195,"Lemmer",3,
3197,"Kaulen",3,
3201,"Habich",3,
3202,"Kirchweger",3,
3203,"Kissling",3,
3204,"Wissmann",3,
3205,"Conzelmann",3,
3206,"Kornfeld",3,
3207,"Lilienthal",3,
3208,"Nadelman",3,
3209,"Plesner",3,
3210,"Strobl",3,
3211,"Stahnke",3,
3212,"Kändler",3,
3213,"Laube",3,
3214,"Wieseltier",3,
3215,"Ducke",3,
3216,"Weidner",3,
3218,"Staudenmaier",3,
3219,"Kapp",3,
3220,"Bischof",3,
3221,"Bödeker",3,
3222,"Lux",3,
3223,"Steinsaltz",3,
3224,"Bormann",3,
3225,"Romberg",3,
3226,"Honigsman",3,
3227,"Wehausen",3,
3228,"Feilhaber",3,
3229,"Mayr",3,
3230,"Thielemann",3,
3231,"Rutter",3,
3232,"Lowenstam",3,
3233,"Harig",3,
3236,"Ungers",3,
3237,"Heinemann",3,
3238,"Kasper",3,
3239,"Ganser",3,
3240,"Lieber",3,
3242,"Fein",3,
3243,"Kling",3,
3244,"Haberlin",3,
3245,"Häberli",3,
3246,"Eichwald",3,
3248,"Hofmeister",3,
3249,"Marx",3,
3250,"Luxenberg",3,
3251,"Wertheim",3,
3252,"Gradl",3,
3253,"Manteuffel",3,
3254,"Fleischmann",3,
3255,"Ehrenfeld",3,
3256,"Hochheim",3,
3257,"Blücher",3,
3258,"Fischer",3,
3259,"Kaiser",3,
3260,"Wepper",3,
3262,"Braunbeck",3,
3263,"Tauscher",3,
3264,"Schwerin",3,
3265,"Paasche",3,
3266,"Rohmer",3,
3267,"Lemberger",3,
3268,"Hasselvander",3,
3270,"Hilbert",3,
3271,"Horstmann",3,
3273,"Lewisohn",3,
3274,"Mozart",3,
3275,"Drewes",3,
3276,"Heidrich",3,
3277,"Lang",3,
3278,"Hansch",3,
3279,"Haber",3,
3280,"Felder",3,
3281,"Hardt",3,
3282,"Semmelrogge",3,
3283,"Krantz",3,
3284,"Hofbauer",3,
3286,"Nottebohm",3,
3287,"Faas",3,
3288,"Eicke",3,
3289,"Hassler",3,
3290,"Josten",3,
3291,"Riedel",3,
3292,"Lichter",3,
3293,"Cossmann",3,
3294,"Gollwitzer",3,
3295,"Hoehmann",3,
3296,"Scheid",3,
3298,"Eichenwald",3,
3299,"Littauer",3,
3300,"Untermann",3,
3301,"Ueberroth",3,
3302,"Weintraub",3,
3303,"Kremers",3,
3304,"Wall",3,
